"Step","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - test_acc__MAX"
"2663","1","1","1","1","1","1","0.047599997371435165","0.047599997371435165","0.047599997371435165","1","1","1","1","1","1","1","1","1","0.04189999774098396","0.04189999774098396","0.04189999774098396","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.3941499888896942","0.38830000162124634","0.3999999761581421","0.6609499752521515","0.6593999862670898","0.6624999642372131","1","1","1","1","1","1","0.3254999816417694","0.30949997901916504","0.3414999842643738","0.8344999849796295","0.8277999758720398","0.8411999940872192","1","1","1","1","1","1","0.2701999843120575","0.2701999843120575","0.2701999843120575","0.8680999875068665","0.8680999875068665","0.8680999875068665","1","1","1","1","1","1","0.3369999825954437","0.3369999825954437","0.3369999825954437","0.8714999556541443","0.8714999556541443","0.8714999556541443","1","1","1","1","1","1","0.04439999908208847","0.04439999908208847","0.04439999908208847","1","1","1"
"2674","1","1","1","1","1","1","0.04739999771118164","0.04739999771118164","0.04739999771118164","1","1","1","1","1","1","1","1","1","0.04259999841451645","0.04259999841451645","0.04259999841451645","1","1","1","1","1","1","1","1","1","0.39444997906684875","0.38099998235702515","0.40789997577667236","0.6608999967575073","0.6536999940872192","0.6680999994277954","1","1","1","1","1","1","0.32804998755455017","0.3093999922275543","0.346699982881546","0.8343499600887299","0.8273999691009521","0.8412999510765076","1","1","1","1","1","1","0.2719999849796295","0.2719999849796295","0.2719999849796295","0.8682000041007996","0.8682000041007996","0.8682000041007996","1","1","1","1","1","1","0.3222000002861023","0.3222000002861023","0.3222000002861023","0.8682999610900879","0.8682999610900879","0.8682999610900879","1","1","1","1","1","1","0.04529999941587448","0.04529999941587448","0.04529999941587448","1","1","1"
"2685","1","1","1","1","1","1","0.047599997371435165","0.047599997371435165","0.047599997371435165","1","1","1","1","1","1","1","1","1","0.04259999841451645","0.04259999841451645","0.04259999841451645","1","1","1","1","1","1","1","1","1","0.39524999260902405","0.37849998474121094","0.41200000047683716","0.6650499999523163","0.6563000082969666","0.673799991607666","1","1","1","1","1","1","0.3234499990940094","0.3131999969482422","0.3337000012397766","0.8332499861717224","0.8280999660491943","0.8384000062942505","1","1","1","1","1","1","0.2759999930858612","0.2759999930858612","0.2759999930858612","0.8689000010490417","0.8689000010490417","0.8689000010490417","1","1","1","1","1","1","0.3276999890804291","0.3276999890804291","0.3276999890804291","0.8698999881744385","0.8698999881744385","0.8698999881744385","1","1","1","1","1","1","0.044599998742341995","0.044599998742341995","0.044599998742341995","1","1","1"
"2696","1","1","1","1","1","1","0.04729999974370003","0.04729999974370003","0.04729999974370003","1","1","1","1","1","1","1","1","1","0.042399998754262924","0.042399998754262924","0.042399998754262924","1","1","1","1","1","1","1","1","1","0.38589999079704285","0.3660999834537506","0.4056999981403351","0.6594999730587006","0.6517999768257141","0.667199969291687","1","1","1","1","1","1","0.32454998791217804","0.306799978017807","0.3422999978065491","0.8332499861717224","0.82669997215271","0.8398000001907349","1","1","1","1","1","1","0.27629998326301575","0.27629998326301575","0.27629998326301575","0.8686999678611755","0.8686999678611755","0.8686999678611755","1","1","1","1","1","1","0.3343999981880188","0.3343999981880188","0.3343999981880188","0.8722999691963196","0.8722999691963196","0.8722999691963196","1","1","1","1","1","1","0.045399997383356094","0.045399997383356094","0.045399997383356094","1","1","1"
"2707","1","1","1","1","1","1","0.04739999771118164","0.04739999771118164","0.04739999771118164","1","1","1","1","1","1","1","1","1","0.04209999740123749","0.04209999740123749","0.04209999740123749","1","1","1","1","1","1","1","1","1","0.3848999887704849","0.3643999993801117","0.40539997816085815","0.6599499881267548","0.6492999792098999","0.6705999970436096","1","1","1","1","1","1","0.3269999921321869","0.31610000133514404","0.33789998292922974","0.8336999714374542","0.8280999660491943","0.8392999768257141","1","1","1","1","1","1","0.2768999934196472","0.2768999934196472","0.2768999934196472","0.8684999942779541","0.8684999942779541","0.8684999942779541","1","1","1","1","1","1","0.34119999408721924","0.34119999408721924","0.34119999408721924","0.8723999857902527","0.8723999857902527","0.8723999857902527","1","1","1","1","1","1","0.044999998062849045","0.044999998062849045","0.044999998062849045","1","1","1"
"2718","1","1","1","1","1","1","0.04739999771118164","0.04739999771118164","0.04739999771118164","1","1","1","1","1","1","1","1","1","0.042799998074769974","0.042799998074769974","0.042799998074769974","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.38564999401569366","0.3677999973297119","0.4034999907016754","0.6581499874591827","0.6484000086784363","0.6678999662399292","1","1","1","1","1","1","0.32625000178813934","0.31360000371932983","0.33889999985694885","0.833899974822998","0.8279999494552612","0.8398000001907349","1","1","1","1","1","1","0.2705000042915344","0.2705000042915344","0.2705000042915344","0.8669999837875366","0.8669999837875366","0.8669999837875366","1","1","1","1","1","1","0.34059998393058777","0.34059998393058777","0.34059998393058777","0.8725999593734741","0.8725999593734741","0.8725999593734741","1","1","1","1","1","1","0.044599998742341995","0.044599998742341995","0.044599998742341995","1","1","1"
"2729","1","1","1","1","1","1","0.047599997371435165","0.047599997371435165","0.047599997371435165","1","1","1","1","1","1","1","1","1","0.04230000078678131","0.04230000078678131","0.04230000078678131","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.38509999215602875","0.3650999963283539","0.4050999879837036","0.6572999656200409","0.6487999558448792","0.6657999753952026","1","1","1","1","1","1","0.3271999955177307","0.31529998779296875","0.3391000032424927","0.8343999981880188","0.8282999992370605","0.840499997138977","1","1","1","1","1","1","0.26330000162124634","0.26330000162124634","0.26330000162124634","0.8660999536514282","0.8660999536514282","0.8660999536514282","1","1","1","1","1","1","0.3344999849796295","0.3344999849796295","0.3344999849796295","0.8721999526023865","0.8721999526023865","0.8721999526023865","1","1","1","1","1","1","0.04479999840259552","0.04479999840259552","0.04479999840259552","1","1","1"
"2740","1","1","1","1","1","1","0.047599997371435165","0.047599997371435165","0.047599997371435165","1","1","1","1","1","1","1","1","1","0.042399998754262924","0.042399998754262924","0.042399998754262924","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.3876499831676483","0.3748999834060669","0.40039998292922974","0.6578499674797058","0.6506999731063843","0.6649999618530273","1","1","1","1","1","1","0.31644998490810394","0.29889997839927673","0.33399999141693115","0.8313499689102173","0.8247999548912048","0.8378999829292297","1","1","1","1","1","1","0.2717999815940857","0.2717999815940857","0.2717999815940857","0.8671999573707581","0.8671999573707581","0.8671999573707581","1","1","1","1","1","1","0.33219999074935913","0.33219999074935913","0.33219999074935913","0.8722999691963196","0.8722999691963196","0.8722999691963196","1","1","1","1","1","1","0.044999998062849045","0.044999998062849045","0.044999998062849045","1","1","1"
"2751","1","1","1","1","1","1","0.047599997371435165","0.047599997371435165","0.047599997371435165","1","1","1","1","1","1","1","1","1","0.042500000447034836","0.042500000447034836","0.042500000447034836","1","1","1","1","1","1","1","1","1","0.3837999850511551","0.37629997730255127","0.3912999927997589","0.6586999893188477","0.6560999751091003","0.661300003528595","1","1","1","1","1","1","0.32899998128414154","0.3166999816894531","0.34129998087882996","0.834199994802475","0.8278999924659729","0.840499997138977","1","1","1","1","1","1","0.2768000066280365","0.2768000066280365","0.2768000066280365","0.8678999543190002","0.8678999543190002","0.8678999543190002","1","1","1","1","1","1","0.33309999108314514","0.33309999108314514","0.33309999108314514","0.8725000023841858","0.8725000023841858","0.8725000023841858","1","1","1","1","1","1","0.04490000009536743","0.04490000009536743","0.04490000009536743","1","1","1"
"2762","1","1","1","1","1","1","0.0471000000834465","0.0471000000834465","0.0471000000834465","1","1","1","1","1","1","1","1","1","0.042500000447034836","0.042500000447034836","0.042500000447034836","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.3863999843597412","0.38119998574256897","0.39159998297691345","0.6603499948978424","0.660099983215332","0.6606000065803528","1","1","1","1","1","1","0.3363499790430069","0.3252999782562256","0.3473999798297882","0.8355999886989594","0.8295999765396118","0.8416000008583069","1","1","1","1","1","1","0.2793999910354614","0.2793999910354614","0.2793999910354614","0.8689999580383301","0.8689999580383301","0.8689999580383301","1","1","1","1","1","1","0.3312999904155731","0.3312999904155731","0.3312999904155731","0.8716999888420105","0.8716999888420105","0.8716999888420105","1","1","1","1","1","1","0.044999998062849045","0.044999998062849045","0.044999998062849045","1","1","1"
"2773","1","1","1","1","1","1","0.04769999906420708","0.04769999906420708","0.04769999906420708","1","1","1","1","1","1","1","1","1","0.04230000078678131","0.04230000078678131","0.04230000078678131","1","1","1","1","1","1","1","1","1","0.37529999017715454","0.37119999527931213","0.37939998507499695","0.6547999978065491","0.6541000008583069","0.6554999947547913","1","1","1","1","1","1","0.3348499983549118","0.32420000433921814","0.34549999237060547","0.8347999751567841","0.8285999894142151","0.840999960899353","1","1","1","1","1","1","0.2847999930381775","0.2847999930381775","0.2847999930381775","0.8702999949455261","0.8702999949455261","0.8702999949455261","1","1","1","1","1","1","0.33409997820854187","0.33409997820854187","0.33409997820854187","0.871399998664856","0.871399998664856","0.871399998664856","1","1","1","1","1","1","0.045099999755620956","0.045099999755620956","0.045099999755620956","1","1","1"
"2784","1","1","1","1","1","1","0.047599997371435165","0.047599997371435165","0.047599997371435165","1","1","1","1","1","1","1","1","1","0.04230000078678131","0.04230000078678131","0.04230000078678131","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.37324999272823334","0.3635999858379364","0.3828999996185303","0.6531499922275543","0.6485999822616577","0.6577000021934509","1","1","1","1","1","1","0.33374999463558197","0.3237999975681305","0.34369999170303345","0.8348499834537506","0.8280999660491943","0.8416000008583069","1","1","1","1","1","1","0.2782000005245209","0.2782000005245209","0.2782000005245209","0.868399977684021","0.868399977684021","0.868399977684021","1","1","1","1","1","1","0.33820000290870667","0.33820000290870667","0.33820000290870667","0.8734999895095825","0.8734999895095825","0.8734999895095825","1","1","1","1","1","1","0.044499997049570084","0.044499997049570084","0.044499997049570084","1","1","1"
"2795","1","1","1","1","1","1","0.047199998050928116","0.047199998050928116","0.047199998050928116","1","1","1","1","1","1","1","1","1","0.04230000078678131","0.04230000078678131","0.04230000078678131","1","1","1","1","1","1","1","1","1","0.3785499930381775","0.36739999055862427","0.3896999955177307","0.6563499569892883","0.651699960231781","0.6609999537467957","1","1","1","1","1","1","0.3346499800682068","0.32819998264312744","0.34109997749328613","0.8361999690532684","0.8310999870300293","0.8412999510765076","1","1","1","1","1","1","0.28049999475479126","0.28049999475479126","0.28049999475479126","0.8698999881744385","0.8698999881744385","0.8698999881744385","1","1","1","1","1","1","0.3312000036239624","0.3312000036239624","0.3312000036239624","0.8722999691963196","0.8722999691963196","0.8722999691963196","1","1","1","1","1","1","0.04490000009536743","0.04490000009536743","0.04490000009536743","1","1","1"
"2806","1","1","1","1","1","1","0.047599997371435165","0.047599997371435165","0.047599997371435165","1","1","1","1","1","1","1","1","1","0.04259999841451645","0.04259999841451645","0.04259999841451645","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.37459999322891235","0.3628999888896942","0.3862999975681305","0.6523000001907349","0.6468999981880188","0.6577000021934509","1","1","1","1","1","1","0.3262999802827835","0.32009997963905334","0.33249998092651367","0.832999974489212","0.828499972820282","0.8374999761581421","1","1","1","1","1","1","0.2777000069618225","0.2777000069618225","0.2777000069618225","0.8675000071525574","0.8675000071525574","0.8675000071525574","1","1","1","1","1","1","0.33139997720718384","0.33139997720718384","0.33139997720718384","0.8722999691963196","0.8722999691963196","0.8722999691963196","1","1","1","1","1","1","0.04529999941587448","0.04529999941587448","0.04529999941587448","1","1","1"
"2817","1","1","1","1","1","1","0.047199998050928116","0.047199998050928116","0.047199998050928116","1","1","1","1","1","1","1","1","1","0.04230000078678131","0.04230000078678131","0.04230000078678131","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.3806999921798706","0.3698999881744385","0.39149999618530273","0.6561499834060669","0.6510999798774719","0.6611999869346619","1","1","1","1","1","1","0.3421499878168106","0.3301999866962433","0.35409998893737793","0.8378499746322632","0.8330999612808228","0.8425999879837036","1","1","1","1","1","1","0.2847999930381775","0.2847999930381775","0.2847999930381775","0.8711999654769897","0.8711999654769897","0.8711999654769897","1","1","1","1","1","1","0.33820000290870667","0.33820000290870667","0.33820000290870667","0.8732999563217163","0.8732999563217163","0.8732999563217163","1","1","1","1","1","1","0.044499997049570084","0.044499997049570084","0.044499997049570084","1","1","1"
"2828","1","1","1","1","1","1","0.04779999703168869","0.04779999703168869","0.04779999703168869","1","1","1","1","1","1","1","1","1","0.04259999841451645","0.04259999841451645","0.04259999841451645","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.3767999857664108","0.36569997668266296","0.3878999948501587","0.6558999717235565","0.6520999670028687","0.6596999764442444","1","1","1","1","1","1","0.3372499942779541","0.3246999979019165","0.3497999906539917","0.8358999788761139","0.8300999999046326","0.8416999578475952","1","1","1","1","1","1","0.2768000066280365","0.2768000066280365","0.2768000066280365","0.8677999973297119","0.8677999973297119","0.8677999973297119","1","1","1","1","1","1","0.3262999951839447","0.3262999951839447","0.3262999951839447","0.8718000054359436","0.8718000054359436","0.8718000054359436","1","1","1","1","1","1","0.04470000043511391","0.04470000043511391","0.04470000043511391","1","1","1"
"2839","1","1","1","1","1","1","0.04690000042319298","0.04690000042319298","0.04690000042319298","1","1","1","1","1","1","1","1","1","0.042500000447034836","0.042500000447034836","0.042500000447034836","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.3806999921798706","0.3637000024318695","0.3976999819278717","0.6578499972820282","0.6507999897003174","0.664900004863739","1","1","1","1","1","1","0.33799999952316284","0.3262999951839447","0.349700003862381","0.8369999825954437","0.8310999870300293","0.8428999781608582","1","1","1","1","1","1","0.28299999237060547","0.28299999237060547","0.28299999237060547","0.8700999617576599","0.8700999617576599","0.8700999617576599","1","1","1","1","1","1","0.32679998874664307","0.32679998874664307","0.32679998874664307","0.8725000023841858","0.8725000023841858","0.8725000023841858","1","1","1","1","1","1","0.04429999738931656","0.04429999738931656","0.04429999738931656","1","1","1"
"2850","1","1","1","1","1","1","0.04739999771118164","0.04739999771118164","0.04739999771118164","1","1","1","1","1","1","1","1","1","0.042799998074769974","0.042799998074769974","0.042799998074769974","1","1","1","1","1","1","1","1","1","0.37744998931884766","0.3649999797344208","0.38989999890327454","0.6563999950885773","0.651199996471405","0.6615999937057495","1","1","1","1","1","1","0.334649994969368","0.3190000057220459","0.35029998421669006","0.8367999792098999","0.830299973487854","0.8432999849319458","1","1","1","1","1","1","0.2906000018119812","0.2906000018119812","0.2906000018119812","0.8716999888420105","0.8716999888420105","0.8716999888420105","1","1","1","1","1","1","0.33559998869895935","0.33559998869895935","0.33559998869895935","0.8737999796867371","0.8737999796867371","0.8737999796867371","1","1","1","1","1","1","0.044999998062849045","0.044999998062849045","0.044999998062849045","1","1","1"
"2861","1","1","1","1","1","1","0.04729999974370003","0.04729999974370003","0.04729999974370003","1","1","1","1","1","1","1","1","1","0.04209999740123749","0.04209999740123749","0.04209999740123749","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.37849999964237213","0.37610000371932983","0.38089999556541443","0.6586999893188477","0.6567999720573425","0.6606000065803528","1","1","1","1","1","1","0.33959999680519104","0.32199999690055847","0.3571999967098236","0.8378999829292297","0.8323000073432922","0.8434999585151672","1","1","1","1","1","1","0.28599998354911804","0.28599998354911804","0.28599998354911804","0.8709999918937683","0.8709999918937683","0.8709999918937683","1","1","1","1","1","1","0.3369999825954437","0.3369999825954437","0.3369999825954437","0.8730999827384949","0.8730999827384949","0.8730999827384949","1","1","1","1","1","1","0.04479999840259552","0.04479999840259552","0.04479999840259552","1","1","1"
"2872","1","1","1","1","1","1","0.0471000000834465","0.0471000000834465","0.0471000000834465","1","1","1","1","1","1","1","1","1","0.04189999774098396","0.04189999774098396","0.04189999774098396","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.37484999001026154","0.3725000023841858","0.3771999776363373","0.6559499800205231","0.6518999934196472","0.6599999666213989","1","1","1","1","1","1","0.33249999582767487","0.31450000405311584","0.3504999876022339","0.8358499705791473","0.8285999894142151","0.8430999517440796","1","1","1","1","1","1","0.282399982213974","0.282399982213974","0.282399982213974","0.8691999912261963","0.8691999912261963","0.8691999912261963","1","1","1","1","1","1","0.33229997754096985","0.33229997754096985","0.33229997754096985","0.8723999857902527","0.8723999857902527","0.8723999857902527","1","1","1","1","1","1","0.04439999908208847","0.04439999908208847","0.04439999908208847","1","1","1"
"2883","1","1","1","1","1","1","0.04739999771118164","0.04739999771118164","0.04739999771118164","1","1","1","1","1","1","1","1","1","0.0421999990940094","0.0421999990940094","0.0421999990940094","1","1","1","0.9998999834060669","0.9997999668121338","1","1","1","1","0.37574999034404755","0.36809998750686646","0.38339999318122864","0.6559499800205231","0.6532999873161316","0.6585999727249146","1","1","1","1","1","1","0.33740000426769257","0.3206000030040741","0.35420000553131104","0.8370499908924103","0.8305000066757202","0.8435999751091003","1","1","1","1","1","1","0.28329998254776","0.28329998254776","0.28329998254776","0.8691999912261963","0.8691999912261963","0.8691999912261963","1","1","1","1","1","1","0.335999995470047","0.335999995470047","0.335999995470047","0.8730999827384949","0.8730999827384949","0.8730999827384949","1","1","1","1","1","1","0.04490000009536743","0.04490000009536743","0.04490000009536743","1","1","1"
"2894","1","1","1","1","1","1","0.04729999974370003","0.04729999974370003","0.04729999974370003","1","1","1","1","1","1","1","1","1","0.04259999841451645","0.04259999841451645","0.04259999841451645","1","1","1","1","1","1","1","1","1","0.376350000500679","0.36640000343322754","0.3862999975681305","0.6539499759674072","0.6485999822616577","0.6592999696731567","1","1","1","1","1","1","0.3395499885082245","0.3278999924659729","0.3511999845504761","0.8384999632835388","0.8334999680519104","0.8434999585151672","1","1","1","1","1","1","0.2830999791622162","0.2830999791622162","0.2830999791622162","0.8693999648094177","0.8693999648094177","0.8693999648094177","1","1","1","1","1","1","0.3351999819278717","0.3351999819278717","0.3351999819278717","0.8710999488830566","0.8710999488830566","0.8710999488830566","1","1","1","1","1","1","0.04479999840259552","0.04479999840259552","0.04479999840259552","1","1","1"
"2905","1","1","1","1","1","1","0.047199998050928116","0.047199998050928116","0.047199998050928116","1","1","1","1","1","1","1","1","1","0.0421999990940094","0.0421999990940094","0.0421999990940094","1","1","1","1","1","1","1","1","1","0.37959998846054077","0.37860000133514404","0.3805999755859375","0.6569499671459198","0.6545999646186829","0.6592999696731567","1","1","1","1","1","1","0.3337000012397766","0.3206000030040741","0.3467999994754791","0.8369999825954437","0.8319999575614929","0.8420000076293945","1","1","1","1","1","1","0.2824999988079071","0.2824999988079071","0.2824999988079071","0.8690999746322632","0.8690999746322632","0.8690999746322632","1","1","1","1","1","1","0.33009999990463257","0.33009999990463257","0.33009999990463257","0.871399998664856","0.871399998664856","0.871399998664856","1","1","1","1","1","1","0.04479999840259552","0.04479999840259552","0.04479999840259552","1","1","1"
"2916","1","1","1","1","1","1","0.04729999974370003","0.04729999974370003","0.04729999974370003","1","1","1","1","1","1","1","1","1","0.04209999740123749","0.04209999740123749","0.04209999740123749","1","1","1","1","1","1","1","1","1","0.37974999845027924","0.3797000050544739","0.3797999918460846","0.6573500037193298","0.6570000052452087","0.6577000021934509","1","1","1","1","1","1","0.33524999022483826","0.322299987077713","0.3481999933719635","0.8361499607563019","0.8297999501228333","0.8424999713897705","1","1","1","1","1","1","0.28439998626708984","0.28439998626708984","0.28439998626708984","0.8702999949455261","0.8702999949455261","0.8702999949455261","1","1","1","1","1","1","0.32420000433921814","0.32420000433921814","0.32420000433921814","0.8710999488830566","0.8710999488830566","0.8710999488830566","1","1","1","1","1","1","0.045399997383356094","0.045399997383356094","0.045399997383356094","1","1","1"
