"Step","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MAX"
"1002","1","1","1","1","1","1","0.3879999816417694","0.3879999816417694","0.3879999816417694","0.8466999530792236","0.8466999530792236","0.8466999530792236","1","1","1","1","1","1","0.43320000171661377","0.43320000171661377","0.43320000171661377","0.8604999780654907","0.8604999780654907","0.8604999780654907","1","1","1","1","1","1","0.3130999803543091","0.3130999803543091","0.3130999803543091","0.8319000005722046","0.8319000005722046","0.8319000005722046","1","1","1","1","1","1","0.2954999804496765","0.2954999804496765","0.2954999804496765","0.8285999894142151","0.8285999894142151","0.8285999894142151","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.30149999260902405","0.30149999260902405","0.30149999260902405","0.8359000086784363","0.8359000086784363","0.8359000086784363"
"1013","1","1","1","1","1","1","0.38830000162124634","0.38830000162124634","0.38830000162124634","0.847599983215332","0.847599983215332","0.847599983215332","1","1","1","1","1","1","0.4430999755859375","0.4430999755859375","0.4430999755859375","0.8629999756813049","0.8629999756813049","0.8629999756813049","1","1","1","1","1","1","0.3224000036716461","0.3224000036716461","0.3224000036716461","0.8341000080108643","0.8341000080108643","0.8341000080108643","1","1","1","1","1","1","0.30539998412132263","0.30539998412132263","0.30539998412132263","0.8306999802589417","0.8306999802589417","0.8306999802589417","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.3091999888420105","0.3091999888420105","0.3091999888420105","0.8363999724388123","0.8363999724388123","0.8363999724388123"
"1024","1","1","1","1","1","1","0.3935000002384186","0.3935000002384186","0.3935000002384186","0.8485999703407288","0.8485999703407288","0.8485999703407288","1","1","1","1","1","1","0.42239999771118164","0.42239999771118164","0.42239999771118164","0.8549999594688416","0.8549999594688416","0.8549999594688416","1","1","1","1","1","1","0.3166999816894531","0.3166999816894531","0.3166999816894531","0.8319000005722046","0.8319000005722046","0.8319000005722046","1","1","1","1","1","1","0.32739999890327454","0.32739999890327454","0.32739999890327454","0.8379999995231628","0.8379999995231628","0.8379999995231628","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.3075000047683716","0.3075000047683716","0.3075000047683716","0.8366000056266785","0.8366000056266785","0.8366000056266785"
"1035","1","1","1","1","1","1","0.3877999782562256","0.3877999782562256","0.3877999782562256","0.847599983215332","0.847599983215332","0.847599983215332","1","1","1","1","1","1","0.4332999885082245","0.4332999885082245","0.4332999885082245","0.8585000038146973","0.8585000038146973","0.8585000038146973","1","1","1","1","1","1","0.313400000333786","0.313400000333786","0.313400000333786","0.8319000005722046","0.8319000005722046","0.8319000005722046","1","1","1","1","1","1","0.3139999806880951","0.3139999806880951","0.3139999806880951","0.8353999853134155","0.8353999853134155","0.8353999853134155","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.3147999942302704","0.3147999942302704","0.3147999942302704","0.8377999663352966","0.8377999663352966","0.8377999663352966"
"1046","1","1","1","1","1","1","0.38429999351501465","0.38429999351501465","0.38429999351501465","0.8461999893188477","0.8461999893188477","0.8461999893188477","1","1","1","1","1","1","0.43449997901916504","0.43449997901916504","0.43449997901916504","0.858199954032898","0.858199954032898","0.858199954032898","1","1","1","1","1","1","0.31630000472068787","0.31630000472068787","0.31630000472068787","0.8323999643325806","0.8323999643325806","0.8323999643325806","1","1","1","1","1","1","0.30309998989105225","0.30309998989105225","0.30309998989105225","0.8337999582290649","0.8337999582290649","0.8337999582290649","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.30979999899864197","0.30979999899864197","0.30979999899864197","0.8352999687194824","0.8352999687194824","0.8352999687194824"
"1057","1","1","1","1","1","1","0.3905999958515167","0.3905999958515167","0.3905999958515167","0.8474999666213989","0.8474999666213989","0.8474999666213989","1","1","1","1","1","1","0.43529999256134033","0.43529999256134033","0.43529999256134033","0.85999995470047","0.85999995470047","0.85999995470047","1","1","1","1","1","1","0.3093999922275543","0.3093999922275543","0.3093999922275543","0.8299999833106995","0.8299999833106995","0.8299999833106995","1","1","1","1","1","1","0.29749998450279236","0.29749998450279236","0.29749998450279236","0.8312000036239624","0.8312000036239624","0.8312000036239624","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.306799978017807","0.306799978017807","0.306799978017807","0.8357999920845032","0.8357999920845032","0.8357999920845032"
"1068","1","1","1","1","1","1","0.38659998774528503","0.38659998774528503","0.38659998774528503","0.8460999727249146","0.8460999727249146","0.8460999727249146","1","1","1","1","1","1","0.4284999966621399","0.4284999966621399","0.4284999966621399","0.8567000031471252","0.8567000031471252","0.8567000031471252","1","1","1","1","1","1","0.31029999256134033","0.31029999256134033","0.31029999256134033","0.8294000029563904","0.8294000029563904","0.8294000029563904","1","1","1","1","1","1","0.30550000071525574","0.30550000071525574","0.30550000071525574","0.8323999643325806","0.8323999643325806","0.8323999643325806","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.306799978017807","0.306799978017807","0.306799978017807","0.8351999521255493","0.8351999521255493","0.8351999521255493"
"1079","1","1","1","1","1","1","0.3788999915122986","0.3788999915122986","0.3788999915122986","0.8443999886512756","0.8443999886512756","0.8443999886512756","1","1","1","1","1","1","0.43369999527931213","0.43369999527931213","0.43369999527931213","0.857699990272522","0.857699990272522","0.857699990272522","1","1","1","1","1","1","0.3163999915122986","0.3163999915122986","0.3163999915122986","0.8324999809265137","0.8324999809265137","0.8324999809265137","1","1","1","1","1","1","0.30059999227523804","0.30059999227523804","0.30059999227523804","0.8315999507904053","0.8315999507904053","0.8315999507904053","1","1","1","1","1","1","0.2963999807834625","0.2963999807834625","0.2963999807834625","0.8342999815940857","0.8342999815940857","0.8342999815940857"
"1090","1","1","1","1","1","1","0.3901999890804291","0.3901999890804291","0.3901999890804291","0.8479999899864197","0.8479999899864197","0.8479999899864197","1","1","1","1","1","1","0.4163999855518341","0.4163999855518341","0.4163999855518341","0.8519999980926514","0.8519999980926514","0.8519999980926514","1","1","1","1","1","1","0.3084000051021576","0.3084000051021576","0.3084000051021576","0.8285999894142151","0.8285999894142151","0.8285999894142151","1","1","1","1","1","1","0.310699999332428","0.310699999332428","0.310699999332428","0.8348000049591064","0.8348000049591064","0.8348000049591064","1","1","1","1","1","1","0.30489999055862427","0.30489999055862427","0.30489999055862427","0.8366999626159668","0.8366999626159668","0.8366999626159668"
"1101","1","1","1","1","1","1","0.39989998936653137","0.39989998936653137","0.39989998936653137","0.8489999771118164","0.8489999771118164","0.8489999771118164","1","1","1","1","1","1","0.4287000000476837","0.4287000000476837","0.4287000000476837","0.8565999865531921","0.8565999865531921","0.8565999865531921","1","1","1","1","1","1","0.3125999867916107","0.3125999867916107","0.3125999867916107","0.8301999568939209","0.8301999568939209","0.8301999568939209","1","1","1","1","1","1","0.31630000472068787","0.31630000472068787","0.31630000472068787","0.8353999853134155","0.8353999853134155","0.8353999853134155","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.30149999260902405","0.30149999260902405","0.30149999260902405","0.8353999853134155","0.8353999853134155","0.8353999853134155"
"1112","1","1","1","1","1","1","0.39259999990463257","0.39259999990463257","0.39259999990463257","0.8484999537467957","0.8484999537467957","0.8484999537467957","1","1","1","1","1","1","0.4138999879360199","0.4138999879360199","0.4138999879360199","0.851099967956543","0.851099967956543","0.851099967956543","1","1","1","1","1","1","0.31759998202323914","0.31759998202323914","0.31759998202323914","0.8313999772071838","0.8313999772071838","0.8313999772071838","1","1","1","1","1","1","0.306799978017807","0.306799978017807","0.306799978017807","0.8328999876976013","0.8328999876976013","0.8328999876976013","1","1","1","1","1","1","0.2994999885559082","0.2994999885559082","0.2994999885559082","0.8343999981880188","0.8343999981880188","0.8343999981880188"
"1123","1","1","1","1","1","1","0.3977999985218048","0.3977999985218048","0.3977999985218048","0.8496999740600586","0.8496999740600586","0.8496999740600586","1","1","1","1","1","1","0.40849998593330383","0.40849998593330383","0.40849998593330383","0.8508999943733215","0.8508999943733215","0.8508999943733215","1","1","1","1","1","1","0.3111000061035156","0.3111000061035156","0.3111000061035156","0.8303999900817871","0.8303999900817871","0.8303999900817871","1","1","1","1","1","1","0.30809998512268066","0.30809998512268066","0.30809998512268066","0.8344999551773071","0.8344999551773071","0.8344999551773071","1","1","1","1","1","1","0.3001999855041504","0.3001999855041504","0.3001999855041504","0.8351999521255493","0.8351999521255493","0.8351999521255493"
"1134","1","1","1","1","1","1","0.39899998903274536","0.39899998903274536","0.39899998903274536","0.848800003528595","0.848800003528595","0.848800003528595","1","1","1","1","1","1","0.40059998631477356","0.40059998631477356","0.40059998631477356","0.8459999561309814","0.8459999561309814","0.8459999561309814","1","1","1","1","1","1","0.3188999891281128","0.3188999891281128","0.3188999891281128","0.8327999711036682","0.8327999711036682","0.8327999711036682","1","1","1","1","1","1","0.31619998812675476","0.31619998812675476","0.31619998812675476","0.8366999626159668","0.8366999626159668","0.8366999626159668","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.29350000619888306","0.29350000619888306","0.29350000619888306","0.8330000042915344","0.8330000042915344","0.8330000042915344"
"1145","1","1","1","1","1","1","0.3919999897480011","0.3919999897480011","0.3919999897480011","0.8484999537467957","0.8484999537467957","0.8484999537467957","1","1","1","1","1","1","0.4105999767780304","0.4105999767780304","0.4105999767780304","0.852400004863739","0.852400004863739","0.852400004863739","1","1","1","1","1","1","0.31459999084472656","0.31459999084472656","0.31459999084472656","0.8291999697685242","0.8291999697685242","0.8291999697685242","1","1","1","1","1","1","0.3224000036716461","0.3224000036716461","0.3224000036716461","0.8366999626159668","0.8366999626159668","0.8366999626159668","1","1","1","1","1","1","0.3017999827861786","0.3017999827861786","0.3017999827861786","0.8355000019073486","0.8355000019073486","0.8355000019073486"
"1156","1","1","1","1","1","1","0.39389997720718384","0.39389997720718384","0.39389997720718384","0.8476999998092651","0.8476999998092651","0.8476999998092651","1","1","1","1","1","1","0.43860000371932983","0.43860000371932983","0.43860000371932983","0.8592999577522278","0.8592999577522278","0.8592999577522278","1","1","1","1","1","1","0.31689998507499695","0.31689998507499695","0.31689998507499695","0.8319999575614929","0.8319999575614929","0.8319999575614929","1","1","1","1","1","1","0.30709999799728394","0.30709999799728394","0.30709999799728394","0.8339999914169312","0.8339999914169312","0.8339999914169312","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.3033999800682068","0.3033999800682068","0.3033999800682068","0.8364999890327454","0.8364999890327454","0.8364999890327454"
"1167","1","1","1","1","1","1","0.3951999843120575","0.3951999843120575","0.3951999843120575","0.8481999635696411","0.8481999635696411","0.8481999635696411","1","1","1","1","1","1","0.4429999887943268","0.4429999887943268","0.4429999887943268","0.8575999736785889","0.8575999736785889","0.8575999736785889","1","1","1","1","1","1","0.31849998235702515","0.31849998235702515","0.31849998235702515","0.8316999673843384","0.8316999673843384","0.8316999673843384","1","1","1","1","1","1","0.3249000012874603","0.3249000012874603","0.3249000012874603","0.8381999731063843","0.8381999731063843","0.8381999731063843","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.29420000314712524","0.29420000314712524","0.29420000314712524","0.8335999846458435","0.8335999846458435","0.8335999846458435"
"1178","1","1","1","1","1","1","0.3889999985694885","0.3889999985694885","0.3889999985694885","0.8470999598503113","0.8470999598503113","0.8470999598503113","1","1","1","1","1","1","0.45409998297691345","0.45409998297691345","0.45409998297691345","0.8589999675750732","0.8589999675750732","0.8589999675750732","1","1","1","1","1","1","0.3188999891281128","0.3188999891281128","0.3188999891281128","0.8333999514579773","0.8333999514579773","0.8333999514579773","1","1","1","1","1","1","0.29839998483657837","0.29839998483657837","0.29839998483657837","0.8317999839782715","0.8317999839782715","0.8317999839782715","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.28630000352859497","0.28630000352859497","0.28630000352859497","0.8313999772071838","0.8313999772071838","0.8313999772071838"
"1189","1","1","1","1","1","1","0.3959999978542328","0.3959999978542328","0.3959999978542328","0.8486999869346619","0.8486999869346619","0.8486999869346619","1","1","1","1","1","1","0.4470999836921692","0.4470999836921692","0.4470999836921692","0.8618999719619751","0.8618999719619751","0.8618999719619751","1","1","1","1","1","1","0.3181000053882599","0.3181000053882599","0.3181000053882599","0.8325999975204468","0.8325999975204468","0.8325999975204468","1","1","1","1","1","1","0.32829999923706055","0.32829999923706055","0.32829999923706055","0.8391000032424927","0.8391000032424927","0.8391000032424927","1","1","1","1","1","1","0.2906000018119812","0.2906000018119812","0.2906000018119812","0.8341000080108643","0.8341000080108643","0.8341000080108643"
"1200","1","1","1","1","1","1","0.39089998602867126","0.39089998602867126","0.39089998602867126","0.8473999500274658","0.8473999500274658","0.8473999500274658","1","1","1","1","1","1","0.44189998507499695","0.44189998507499695","0.44189998507499695","0.8607999682426453","0.8607999682426453","0.8607999682426453","1","1","1","1","1","1","0.3349999785423279","0.3349999785423279","0.3349999785423279","0.8348000049591064","0.8348000049591064","0.8348000049591064","1","1","1","1","1","1","0.31439998745918274","0.31439998745918274","0.31439998745918274","0.8334999680519104","0.8334999680519104","0.8334999680519104","1","1","1","1","1","1","0.2915000021457672","0.2915000021457672","0.2915000021457672","0.8330999612808228","0.8330999612808228","0.8330999612808228"
"1211","1","1","1","1","1","1","0.3896999955177307","0.3896999955177307","0.3896999955177307","0.8464999794960022","0.8464999794960022","0.8464999794960022","1","1","1","1","1","1","0.45509999990463257","0.45509999990463257","0.45509999990463257","0.8613999485969543","0.8613999485969543","0.8613999485969543","1","1","1","1","1","1","0.3237999975681305","0.3237999975681305","0.3237999975681305","0.8333999514579773","0.8333999514579773","0.8333999514579773","1","1","1","1","1","1","0.322299987077713","0.322299987077713","0.322299987077713","0.8371999859809875","0.8371999859809875","0.8371999859809875","1","1","1","1","1","1","0.2953000068664551","0.2953000068664551","0.2953000068664551","0.8353999853134155","0.8353999853134155","0.8353999853134155"
"1222","1","1","1","1","1","1","0.4057999849319458","0.4057999849319458","0.4057999849319458","0.8503999710083008","0.8503999710083008","0.8503999710083008","1","1","1","1","1","1","0.44519999623298645","0.44519999623298645","0.44519999623298645","0.8629999756813049","0.8629999756813049","0.8629999756813049","1","1","1","1","1","1","0.3229999840259552","0.3229999840259552","0.3229999840259552","0.8317999839782715","0.8317999839782715","0.8317999839782715","1","1","1","1","1","1","0.3255999982357025","0.3255999982357025","0.3255999982357025","0.8381999731063843","0.8381999731063843","0.8381999731063843","1","1","1","1","1","1","0.2879999876022339","0.2879999876022339","0.2879999876022339","0.8334999680519104","0.8334999680519104","0.8334999680519104"
"1233","1","1","1","1","1","1","0.3969999849796295","0.3969999849796295","0.3969999849796295","0.8481999635696411","0.8481999635696411","0.8481999635696411","1","1","1","1","1","1","0.4504999816417694","0.4504999816417694","0.4504999816417694","0.8616999983787537","0.8616999983787537","0.8616999983787537","1","1","1","1","1","1","0.32829999923706055","0.32829999923706055","0.32829999923706055","0.8355000019073486","0.8355000019073486","0.8355000019073486","1","1","1","1","1","1","0.3140999972820282","0.3140999972820282","0.3140999972820282","0.837399959564209","0.837399959564209","0.837399959564209","1","1","1","1","1","1","0.29649999737739563","0.29649999737739563","0.29649999737739563","0.833899974822998","0.833899974822998","0.833899974822998"
"1244","1","1","1","1","1","1","0.3977999985218048","0.3977999985218048","0.3977999985218048","0.8484999537467957","0.8484999537467957","0.8484999537467957","1","1","1","1","1","1","0.448199987411499","0.448199987411499","0.448199987411499","0.8603000044822693","0.8603000044822693","0.8603000044822693","1","1","1","1","1","1","0.31939998269081116","0.31939998269081116","0.31939998269081116","0.8314999938011169","0.8314999938011169","0.8314999938011169","1","1","1","1","1","1","0.3098999857902527","0.3098999857902527","0.3098999857902527","0.8357999920845032","0.8357999920845032","0.8357999920845032","1","1","1","1","1","1","0.2903999984264374","0.2903999984264374","0.2903999984264374","0.8319000005722046","0.8319000005722046","0.8319000005722046"
"1255","1","1","1","1","1","1","0.39659997820854187","0.39659997820854187","0.39659997820854187","0.8489999771118164","0.8489999771118164","0.8489999771118164","1","1","1","1","1","1","0.45080000162124634","0.45080000162124634","0.45080000162124634","0.8633999824523926","0.8633999824523926","0.8633999824523926","1","1","1","1","1","1","0.3199999928474426","0.3199999928474426","0.3199999928474426","0.8315999507904053","0.8315999507904053","0.8315999507904053","1","1","1","1","1","1","0.30889999866485596","0.30889999866485596","0.30889999866485596","0.8345999717712402","0.8345999717712402","0.8345999717712402","1","1","1","1","1","1","0.29789999127388","0.29789999127388","0.29789999127388","0.8343999981880188","0.8343999981880188","0.8343999981880188"
"1266","1","1","1","1","1","1","0.40149998664855957","0.40149998664855957","0.40149998664855957","0.8507999777793884","0.8507999777793884","0.8507999777793884","1","1","1","1","1","1","0.43939998745918274","0.43939998745918274","0.43939998745918274","0.8600999712944031","0.8600999712944031","0.8600999712944031","1","1","1","1","1","1","0.3271999955177307","0.3271999955177307","0.3271999955177307","0.8330999612808228","0.8330999612808228","0.8330999612808228","1","1","1","1","1","1","0.3077999949455261","0.3077999949455261","0.3077999949455261","0.835599958896637","0.835599958896637","0.835599958896637","1","1","1","1","1","1","0.3075000047683716","0.3075000047683716","0.3075000047683716","0.8369999527931213","0.8369999527931213","0.8369999527931213"
